emp_no,first_name,last_name,salary
270957,Foong,Oskamp,58786
222122,Weidon,Henseler,58782
77558,Ranga,Welham,58779
45142,Perla,Rehfuss,58778
237343,Ottavia,Zolotykh,58778
239871,Xiaopeng,Hatcliff,58777
86842,Sukumar,Jansen,58775
25918,Yoshimitsu,Iisaka,58774
424581,Turgut,Christianini,58774
269606,Sadok,Pluym,58768
416111,Georg,Dulay,58766
35423,Moss,Caine,58766
59801,Mototsugu,Rotem,58764
207460,Sadok,Oskamp,58763
296615,Nagui,Leijenhorst,58761
410054,Margo,Shigei,58760
81648,Jungsoon,Doering,58756
252507,Rimli,DiGiano,58755
267841,Shaw,Magalhaes,58754
287723,Subhada,Fontet,58753
445218,Gino,Decaestecker,58753
423403,Debatosh,Alpay,58752
68607,Xuejia,Zallocco,58750
257588,Arnd,Kambil,58748
480052,Chinho,Weisert,58746
295181,Niclas,Skogmar,58746
210067,Mark,Bresenham,58745
206526,Hauke,Chepyzhov,58743
12308,Mototsugu,Cronau,58741
403536,Takahira,Simmen,58739
227530,Gilbert,Krichel,58738
463240,Temple,Alpin,58736
452399,Ugo,Furudate,58736
87448,Weidon,Serna,58735
25514,Sushant,Homond,58733
43963,Sanjeeva,Covnot,58732
11134,Sachar,Rajcani,58731
407335,Niteen,Krychniak,58730
210531,Wayne,Delaune,58730
203759,Heon,Reutenauer,58729
297594,Atreye,Picht,58729
256993,Martijn,Laurillard,58729
103585,Juichirou,Dusink,58728
491412,Chuanyi,Pettit,58725
87449,Golgen,Validov,58725
55404,Mara,Spell,58720
413190,Karlis,Thebaut,58718
499420,Sangeeta,Impagliazzo,58718
102062,Shigehiro,Lanteri,58715
212295,Shahid,Lukaszewicz,58712
99501,Djenana,Scharstein,58710
25939,Shen,Setiz,58709
102110,Mang,Christ,58708
464155,Sachar,Horswill,58707
409607,Qiwen,Woycyznski,58704
73723,Uriel,Heystek,58704
464599,Ramya,Collavizza,58701
54055,Mitsuyuki,Famili,58701
21391,Zijian,Pagter,58700
405140,Stella,Adachi,58697
416190,Jaideep,Berztiss,58697
272252,Gay,Murillo,58696
76465,Jessie,Smailagic,58695
108070,Khoa,Bennis,58695
434824,Randy,Goodrum,58694
448362,Denis,Erol,58693
216947,Utz,Vernadat,58691
83797,Kazuhisa,Fontan,58691
251541,Jessie,Leivant,58690
213342,Randy,Knightly,58687
209219,Mitchel,Rohrbach,58687
498168,Doohun,Stroustrup,58685
497984,Chinhyun,Schrooten,58682
231178,Gennady,Highland,58681
247876,Felicidad,Beetstra,58680
416330,Candida,Pollock,58675
280236,Sadegh,Vingron,58675
83392,Evgueni,Junet,58672
259542,Heekeun,Quaggetto,58670
36458,Willard,Garnier,58669
57850,Ayakannu,Kawashima,58668
266632,Tayeb,Suermann,58668
402032,Radhia,Casley,58665
65311,Terresa,Assaf,58664
67835,Behnaam,Luft,58660
12905,Munehiro,Gecsei,58659
408944,Tsz,Milicic,58659
75688,Adamantios,Crooks,58658
278183,Francoise,Plessier,58658
489536,Rosalyn,Parveen,58657
435183,Satoru,Gopalakrishnan,58657
446982,Ipke,Siegrist,58655
420337,Abdulah,Ranum,58648
277085,Alper,Vasanthakumar,58647
402386,Saniya,Soicher,58647
98962,Brendon,Sluis,58636
224398,Duangkaew,Perly,58635
223850,Mamdouh,Rossi,58632
101193,Fen,Rabejac,58631
71586,Jianwen,Cannard,58628
489365,Adhemar,Validov,58626
202372,Bernardo,Msuda,58626
412951,Paris,Barriga,58625
426503,Janche,Herbst,58625
29507,Adel,Panwar,58624
27730,Uinam,Perng,58624
452093,Fun,Menhoudj,58624
57595,Heeju,Wielonsky,58622
407980,Gopalakrishnan,Munos,58620
106198,Ayakannu,Uhrig,58620
70735,Shaowei,Spataro,58619
16227,Hitomi,Vural,58619
413501,Visit,Hartvigsen,58617
107000,Bowen,Uchoa,58611
429020,Zorica,Iisaka,58611
494425,Mong,Heping,58611
52557,Aruna,Kalsbeek,58610
461212,KayLiang,Bultermann,58605
435761,Ranga,Rahimi,58605
284152,Katsuyuki,Acton,58604
77861,Toshimo,Kleiser,58603
268054,Tonia,Demos,58603
469137,Kwangsub,Rikino,58601
27953,Katsuyuki,Eiter,58600
26753,Boalin,Decaestecker,58599
299917,Susanta,Murtafg,58598
487697,Conrado,Marciano,58594
224755,Xumin,Heping,58594
207679,Vasilis,Rosti,58593
261683,Miomir,Parhami,58588
56065,Mabhin,Nollmann,58586
83385,Berry,Falco,58584
454598,Uinam,Ramsay,58583
291715,Weiyi,Strehl,58583
97670,Flemming,Yurek,58582
444034,Jackson,Bernardeschi,58575
108246,Lijie,Spinelli,58573
224251,Kensei,Juneja,58573
401529,Edwin,Sambasivam,58573
299588,Kwun,Bazzichi,58572
481170,Ugo,Gustavson,58571
448583,Leon,Wolniewicz,58569
444837,Hinrich,Ranka,58568
232332,Thodoros,Msuda,58568
14713,Terresa,Ballarin,58566
283237,Yinlin,Erdmenger,58563
27330,Cedric,Lowrie,58562
22190,Berry,Perna,58561
236893,Mong,Douceur,58557
25841,Shahab,Ernst,58556
413195,Sachin,Halloran,58556
36967,Shigehiro,Kuzuoka,58556
279661,Xiadong,Bach,58554
31796,Leen,Vakili,58553
403064,Berto,Kornyak,58553
58790,Peternela,Zockler,58553
411653,Mani,Parhami,58552
471139,Kiyotoshi,Collavizza,58547
99371,Tokuyasu,Vuskovic,58546
411081,Zeydy,Selvestrel,58546
76811,Ronnie,Kushner,58545
30000,Matt,Avouris,58543
251291,Uma,Monarch,58538
294760,Xiadong,Dehkordi,58538
243881,Collette,Giveon,58536
224831,Arunas,Ermel,58536
243180,Gen,Terkki,58536
287507,Muneo,Plump,58533
21421,Avishai,Yoshizawa,58531
251839,Nahum,Munoz,58529
236789,Takanari,Lammel,58529
417399,Moto,Pulkowski,58528
455966,Guoxiang,Rissanen,58528
90749,Martins,Vesna,58527
458948,Mang,Boissier,58525
426948,Stella,Waymire,58523
93519,Bartek,Kolinko,58520
36627,Mary,Quadeer,58519
55285,Bikash,Siegrist,58519
93042,Susumu,Massonet,58519
411080,Phule,Heinisuo,58517
449363,Marco,Schahn,58516
229018,Jeanna,Jullig,58515
79973,Zine,Socorro,58515
251253,Susumu,Petersohn,58513
103849,Luerbio,Bennet,58511
226796,Aksel,Baar,58510
76083,Uzi,Kusalik,58509
233077,JoAnna,Georgatos,58508
107027,Ayonca,Poujol,58504
267378,Tiina,Kawashimo,58504
41544,Rayond,Simmel,58503
457636,Tokuyasu,Flexer,58503
94309,Tomoyuki,Zobel,58503
201810,Sadegh,Syang,58502
408814,Utz,Kropp,58502
84797,Tadanori,Baig,58502
67506,Collette,Verhoeff,58501
278715,Amstein,Schaft,58499
25401,Arunachalam,Francisci,58499
41487,Aemilian,Cummings,58494
216102,Baziley,Vingron,58493
224006,Mohamadou,Monarch,58492
216028,Guadalupe,Hofmeyr,58490
259424,Barun,Dayana,58489
208875,Syozo,Garnham,58489
292618,Abdelkader,Salverda,58484
96174,Aral,Junot,58482
267452,Hitofumi,Goldhammer,58479
228895,Ugo,Fontan,58478
83806,Froduald,Kumaresan,58478
19353,Mayumi,Schaar,58474
429367,Kiyomitsu,Schlenzig,58474
425703,Neelam,Toyoshima,58471
245986,Reinhard,Gargeya,58471
92305,Srinidhi,Nooteboom,58467
74408,Padma,Rodite,58467
224951,Susanna,Hartvigsen,58466
248456,Jinpo,Brender,58465
236441,Salvador,Bednarek,58465
293259,Breannda,Petersohn,58464
282572,Martien,Zolotykh,58463
236392,Constantine,Schade,58463
200148,Sajjan,Schapire,58462
404074,Horward,Moehrke,58459
444641,Unal,Zallocco,58458
486168,Suvo,Roison,58457
295397,Toshimitsu,Bernick,58456
32180,Abdelaziz,Hofman,58455
471839,Christoph,Honiden,58452
96016,Giao,Falco,58445
80218,Rosalyn,Masada,58443
280212,Chanjung,Heemskerk,58441
480459,Stevo,Oxman,58437
468272,Aria,Baak,58436
42765,Filipp,Bresenham,58435
99804,Abdelghani,Benner,58433
11738,Tadahiro,Lichtman,58432
47847,Renny,Rusmann,58431
238599,Tokuyasu,Breugel,58429
54777,Niteen,Oxenboll,58429
201127,Parke,Reeker,58428
296053,Karoline,Broomell,58426
488928,Adel,Bazelow,58425
228999,Fen,Birsak,58424
97208,Leif,Gelosh,58419
31631,Tuval,Kavvadias,58418
485805,Wonhee,Zizka,58418
415598,Stella,Lichtman,58418
450114,Duro,Erdmenger,58418
67741,Yishay,Koblitz,58417
284204,Uli,Lienhardt,58417
441872,Mantis,Glowinski,58416
490165,Arvind,Brobst,58416
77775,Hsiangchu,Varley,58412
97983,Pasqua,DuBourdieux,58410
269197,Kiyokazu,Undy,58409
211814,Charlene,Perry,58408
96989,Youpyo,Shobatake,58408
212116,Shir,Leivant,58408
493353,Hiroyasu,Sadowsky,58403
489267,Alper,Vadhan,58394
28751,Dmitri,Lorcy,58394
453225,Etsuo,Redmiles,58393
445493,Arvind,Ramsey,58391
484318,Weijing,Marchegay,58391
35418,Mircea,Unni,58389
73612,Toney,Lienhardt,58388
232031,Zvonko,Alpay,58388
278934,Mohua,Falck,58387
242333,Gaetan,Dolinsky,58386
412660,Leandro,Peral,58385
101003,Pranas,Kusakabe,58383
103733,Paraskevi,Ravishankar,58383
11275,Hitomi,Eppinger,58382
75309,Shih,Weisert,58381
437955,Kristin,Matteis,58381
236733,Ziva,Pero,58380
244470,Mitsuyuki,Wegerle,58380
100568,Aral,Huhdanpaa,58380
85622,Berthier,Dengi,58379
489440,Conor,Jonsson,58379
469670,Kasidit,Lyonns,58379
408050,Heejo,Veeraraghavan,58379
73142,Gretta,VanScheik,58376
298794,Mohit,Rothe,58375
212394,Zhaofang,Raczkowsky,58374
447820,Conor,Swist,58373
254237,Keung,Slaats,58370
227602,Yunming,Zyda,58368
88247,Marjo,Fasbender,58365
483144,Janalee,Morton,58365
22263,Xiahua,Claffy,58364
250260,Baoqiu,Aloia,58362
96719,Maren,Detkin,58360
233187,Lunjin,Czaja,58358
43089,Pantung,Ferriere,58356
449599,Aloke,Baig,58355
83411,Tonny,Swiss,58351
293710,Atreye,Chleq,58350
93722,Tetsurou,Kavraki,58350
430619,Poorav,Maierhofer,58348
201453,Guttorm,Hainaut,58347
466205,Zeydy,Callaway,58345
284978,Toong,Conta,58344
232947,Noritoshi,Meriste,58343
211768,Aron,Avouris,58343
60698,Kiyokazu,Plessier,58342
233196,Masoud,Bottner,58340
97666,Spyrose,Alencar,58336
81047,Masaki,Dulay,58336
447220,Inderjeet,Malinowski,58336
416429,Chiradeep,Skafidas,58334
43044,Masako,Gustavson,58333
444045,Xiadong,Hiltgen,58332
28444,Harjit,Henseler,58330
494070,Ghassan,Preusig,58327
105033,Takahira,Quadeer,58325
481307,Hatsukazu,Pappas,58325
286292,Make,Eterovic,58324
12173,Adel,Nanard,58321
10229,Ulises,Takanami,58321
25866,Tadanori,Nannarelli,58319
99643,Beshir,Babu,58318
435491,Kristinn,Bashian,58317
234703,Deborah,Levasseur,58316
491913,Yongdong,Spell,58316
88830,Shih,Auria,58314
26789,Badri,Danley,58312
428621,Gro,Thebaut,58312
466575,Otmar,Langford,58312
14853,Taiji,Nergos,58311
93039,Martijn,Heiserman,58307
17339,Fan,Mullainathan,58306
445753,Saddek,Nannarelli,58306
67609,Poornachandra,Berztiss,58305
231779,Teunis,Stiles,58302
450549,Hyuckchul,Sudbeck,58302
429494,Ipke,Puppe,58301
447195,Jaques,Ruemmler,58300
100452,Guther,Lowrie,58300
412081,Tooru,Murthy,58299
18251,Alair,Panangaden,58297
471517,Arnd,Siochi,58296
264950,Atilio,Hardjono,58295
215567,Gennady,Bernick,58295
497745,Takahira,Klyachko,58295
292083,Kayoko,McFarlan,58292
16868,Gou,Vandervoorde,58292
454578,Leaf,Takanami,58290
236615,Geoffrey,Kuszyk,58290
39695,Billur,Preusig,58290
294614,Ashish,Molenkamp,58290
200752,Hausi,Wiegley,58289
434496,Rosalyn,Vecchio,58287
404686,Kyoichi,Antonisse,58287
85739,Fumino,Benzaken,58286
68642,Arvind,Jumpertz,58286
491024,Lubomir,Pietracaprina,58286
410579,Shounak,Cusworth,58286
400157,Lenore,Cochrane,58286
467381,Satyanarayana,Perez,58285
62472,Renee,Buescher,58284
452928,Etsuo,Bondorf,58284
439678,Adam,Encarnacion,58283
442866,Aram,Wilharm,58283
51943,Gal,Arlazarov,58283
18701,Mori,Ratnakar,58282
217070,Aksel,Gargeya,58281
448495,Goncalo,Scharstein,58279
459164,Nimmagadda,Landherr,58277
420125,Yongmao,Itschner,58277
470393,Khatoun,Botman,58276
424099,Kwangyoen,Strandh,58275
212679,Luigi,Heering,58274
484010,Udaiprakash,Narahara,58273
425221,Honglan,Riesenhuber,58272
281942,Samphel,Byoun,58272
462767,Uri,Ranai,58271
251043,Kazuhisa,Barinka,58266
488131,Dannz,Rosch,58266
64151,Rasikan,Alameldin,58265
73628,Lucien,Riefers,58265
435785,Yongmin,Validov,58263
409428,Nechama,Paludetto,58261
14384,Tomofumi,Holburn,58260
212653,Geoffrey,Nyrup,58258
282838,Toong,Adachi,58257
31131,Conal,Zolotykh,58256
458525,Amstein,Angiulli,58254
472598,Xuejun,Levasseur,58253
415481,Branimir,Ulupinar,58250
43847,Marsal,Eppinger,58249
448044,Yakkov,Stille,58249
413855,Marit,Sooriamurthi,58248
271039,Cedric,Colorni,58248
38500,Serge,Chimia,58247
83910,Zdislav,Flexer,58247
244341,Frazer,Muchinsky,58247
234427,Vasilis,Rosaz,58246
63568,Toshimitsu,Bondorf,58244
17329,Shaunak,Tyugu,58239
10302,Faiza,Baer,58239
73532,Becky,dAstous,58237
295292,Padma,Rijsenbrij,58236
225992,Sverrir,Zedlitz,58236
416889,Shay,Menyhert,58235
432973,Zissis,Maccarone,58229
480114,Shakhar,Suri,58228
56645,Fun,Sluis,58227
10676,Valeri,Danley,58226
245998,Suvo,Deville,58221
438704,Danai,Godskesen,58219
38852,Niranjan,Lorys,58217
482036,Alper,Badache,58215
291099,Heeju,Kranzdorf,58215
401193,Kristine,Velardi,58214
432920,Samphel,Dechter,58213
483347,Maik,Guenter,58210
465146,Naftaly,Naumovich,58210
492587,Kirk,Salverda,58210
490982,Mountaz,Feinberg,58206
232090,Szabolcs,Gustavson,58205
259311,Menkae,Hofstetter,58203
444201,Yuichiro,Constantine,58203
78814,Kasidit,Pollock,58200
65014,Geoffry,Narahara,58200
211781,Thanasis,Hofting,58199
55417,Subbu,Eiron,58197
260417,Wuxu,Trachtenberg,58196
490007,Basim,Pettey,58195
424765,Lillian,Azevdeo,58195
422673,Xiong,Miculan,58194
53079,Nirmal,Maierhofer,58193
431515,Udaiprakash,Whittlesey,58193
492576,Akeno,Birge,58193
475051,Ulises,Vitiello,58191
413927,Erez,Ressouche,58189
33838,Adit,Ranai,58188
490231,Mori,Siochi,58187
52420,Badri,Pramanik,58185
403909,Macha,Lichtman,58184
461891,Ranan,Stranks,58184
481636,Yannik,Bahl,58183
17024,Ewing,Siepmann,58181
471764,Gao,Schaaf,58180
256299,Chikako,Middleton,58177
268861,Duke,Ecklund,58177
426864,Dines,Rissanen,58175
201300,Chinya,Imataki,58173
38555,Vasilis,Terlouw,58172
298176,Yongmin,Siepmann,58172
87336,Arco,Dusink,58169
289286,Qunsheng,Heuser,58168
440539,Nahum,Pettis,58168
18756,Premal,Narahari,58164
479492,Kellie,Beutelspacher,58159
96324,Alejandro,Bharadwaj,58158
278958,Wayne,Peck,58157
493721,Serif,Zielinski,58155
463696,Sigeru,Babu,58152
201699,Aamod,Lorie,58150
223024,Chuanti,Lorin,58150
262902,Wayne,Guting,58149
50790,Hugo,Serdy,58147
290345,Henk,Neimat,58147
467725,Lein,Bridgland,58144
472399,Heping,Falck,58142
219957,Ugo,Swick,58141
73339,Leni,Kamble,58140
254959,Sukumar,Kitai,58140
449058,Tsutomu,Coney,58137
250127,Anwar,Bahl,58136
460498,Jacopo,Ponthieu,58135
11883,Nectarios,Bhattacharjee,58135
293809,Jianhua,Michaeli,58131
471449,Kellyn,Velardi,58130
443710,Margo,Stille,58129
288552,Xianlong,Swist,58125
215328,Kristen,Genther,58125
251526,Taisook,Tchuente,58125
15410,Wilmer,Kushner,58123
206804,Uinam,Pokrovskii,58123
220216,Quingbo,Wendorf,58121
281398,Randy,Poujol,58121
59192,Luisa,Schusler,58121
268863,Sanjeeva,Pleszkun,58116
109150,Jongsuk,Dayana,58114
421243,Renny,Neimat,58114
57847,Moon,Kornatzky,58112
86003,Khaled,Zielinski,58111
227801,Valery,Brobst,58111
292053,Shuji,Brandsma,58110
438782,Susuma,Peha,58110
477239,Takahira,Cronan,58110
243306,Sailaja,Randt,58109
292995,Junsik,Picel,58108
438105,Shen,Montemayor,58106
263318,Kazuhisa,Muhling,58099
445220,Florina,Luft,58098
201278,Aloys,Cherinka,58097
88938,Rosine,Detkin,58097
294232,Kasturi,Salvesen,58097
492236,Xiaocheng,Delgrande,58097
62129,Hongzue,Schmittgen,58096
78452,Hironoby,Walstra,58095
287231,Yifei,Shiratori,58092
262953,Maha,Feldmann,58092
62407,Stella,Oxenboll,58092
446801,Yolla,Kropp,58092
258399,Kendra,Journel,58089
211007,Goo,Grandbois,58089
77653,Geraldo,Chartres,58087
67477,Morrie,Vasanthakumar,58087
23470,Neven,Hutton,58086
464650,Sugwoo,Pramanik,58086
49194,Nigel,Plesums,58086
465370,Kazuhiko,Chvatal,58085
105060,Manu,Rosin,58083
94546,Arnd,Kieras,58081
433928,Shiv,Szmurlo,58080
68712,Gil,Kleiser,58079
299515,Reinhold,Hutter,58078
450497,Shietung,Molberg,58077
479345,Sorina,Boudaillier,58075
493286,Maha,Riesenhuber,58075
221777,Eben,Kavraki,58074
57676,Alper,Noriega,58073
203309,Constantine,Tsukuda,58072
79072,Nevio,Cochrane,58070
10272,Yishai,Cannane,58070
200196,Xuejia,Akazan,58069
409534,Tremaine,Besselaar,58067
486307,Mart,Ruemmler,58066
402574,Chikako,Birge,58065
234131,Arumugam,Ranka,58062
410387,Arto,Haraldson,58060
224037,Sham,Sidhu,58059
90442,Suzette,Merkl,58055
32686,Ioana,Gien,58054
269102,Kyoichi,Spinelli,58051
41553,Tokuyasu,Peltason,58051
48286,Roded,Ranum,58051
273129,Sumant,Whitcomb,58050
271933,Arnould,Ducloy,58049
87158,Nahid,Neiman,58049
224356,Giri,Tischendorf,58048
299136,Weijing,Papsdorf,58047
270150,Atreyi,Bellone,58047
210787,Subhada,Setiz,58044
287744,Woody,Hemaspaandra,58044
417705,Kousuke,Lammel,58043
257579,Khedija,Erie,58043
412857,Jacqueline,Marchesini,58043
11915,Miomir,Mawatari,58042
94410,Iara,Schieder,58035
491484,Shugo,Oberman,58035
266238,Sachar,Weedon,58034
279742,Navid,Woycyznski,58034
72589,Yannis,Barriga,58033
404957,Vitaly,Conti,58032
475880,Szabolcs,Tetzlaff,58031
484047,Danel,Leivant,58029
45245,Margo,Ishibashi,58029
422340,Halsur,Lorcy,58027
39705,Kinh,Vidal,58025
450878,Djelloul,Cannata,58025
297916,Jacopo,Atchley,58022
21321,Laurentiu,Raney,58022
60692,Zvonko,Alameldin,58020
105040,Vojin,Erbe,58016
79369,Jianwen,Collette,58015
200334,Basem,Bojadziev,58014
24720,Owen,Zirintsis,58014
232921,Ugo,Ravishankar,58012
421189,Hideyuki,Heering,58008
92133,Tran,Sommer,58003
407260,Kiam,Baak,58003
441860,Marla,Seghrouchni,58003
220624,Lakshmi,Marakhovsky,58001
480096,Abdelaziz,Percebois,58001
104508,Wilmer,Thummel,58000
461691,Gadiel,Lichtman,58000
243056,Hatim,Steinauer,57994
15740,Stepehn,Pocchiola,57994
86479,Mohit,Restivo,57989
43387,Fuqing,Syang,57988
204187,Wayne,Simmel,57986
35123,Yechezkel,Schaaf,57984
456927,Kensei,Comellas,57983
240055,Bernice,Kumaresan,57982
402209,Shuichi,Schonegge,57981
464050,Shan,Bratten,57980
207914,Dung,Broder,57980
411036,Florina,Hofstetter,57976
472692,IEEE,Danecki,57974
482455,Petter,Gluchowski,57973
107990,Christoper,Puppo,57973
108020,Marin,Norsworthy,57973
435345,Karoline,Murtafg,57973
275593,Jaques,Androutsos,57972
62443,Conrado,Pluym,57970
417510,Yonghong,Ernst,57967
95590,Theirry,Narlikar,57966
498447,Naftaly,Werthner,57964
24136,Isamu,Henders,57963
473832,Kwangjo,Parhami,57961
497805,Mariusz,Biros,57961
417586,Qiwen,Leslie,57959
21165,Mingdong,Pfau,57958
235658,Adil,Gyorkos,57958
227880,Muneo,Comyn,57957
260756,Jahangir,Swick,57953
489083,Kish,Birch,57953
406516,Juyoung,Lamba,57949
231016,Hitofumi,Valette,57949
221388,Gao,Lund,57948
52396,Ulf,Paludetto,57947
241055,Zito,Litecky,57946
429549,Eben,Selenyi,57943
74416,Chenye,Walstra,57943
66556,Hongzhu,Remmele,57942
43996,Hiroyasu,Bodoff,57941
226563,Minghong,Tsukune,57940
287666,Jaber,Aloia,57938
93730,Aemilian,Noriega,57937
422161,Malu,Riefers,57937
98457,Bezalel,Standera,57936
481152,Zeydy,Schiper,57933
273783,Geoffrey,Vesna,57932
478131,Navid,Pettit,57932
22995,Ger,Stanfel,57931
37318,Alejandro,Isard,57930
488940,Zhongwei,Beutelspacher,57929
496521,Yinghua,Baca,57929
60930,Larisa,Swiss,57927
455545,DAIDA,Delgrange,57926
102081,Gina,Bridgland,57925
462863,Jamaludin,Cullers,57925
442966,Shaw,Ulupinar,57924
54770,Charlene,Demizu,57923
269423,Sajjad,Kolinko,57921
482730,Gio,Detkin,57918
441407,Atreyi,Roohalamini,57918
430848,Xuejun,Shimshoni,57916
458528,Danco,Famili,57911
475724,Susanta,Figueira,57905
210116,Marlo,Bolsens,57904
404750,Shahaf,Heiserman,57904
486345,Marsal,Brodie,57904
428242,Shuichi,Choobineh,57903
40543,Chikako,Merey,57903
218303,Oscal,Thorensen,57902
65215,Joydip,Garnham,57902
417063,Menkae,Perna,57898
446768,Conor,Kroha,57896
56106,Saeko,Chiola,57895
268416,Mahendra,Ermel,57894
257733,Adin,Toyoshima,57893
413039,Diederik,Vesel,57890
249797,Arra,Snyers,57888
281888,Takahiro,Brodal,57888
407374,Ziva,Hellwagner,57882
293939,Parke,Lanzelotte,57878
239463,Arve,Tagansky,57877
261149,Wayne,Riesenhuber,57877
35182,Uinam,Eldridge,57876
443557,Ute,Androutsos,57872
248741,Krassimir,Parhami,57870
408278,Constantino,Simkin,57870
212522,Amabile,Pavlopoulou,57870
298966,Renee,Honiden,57866
252190,Akhilish,Azulay,57865
467663,Florian,Talmon,57863
104328,Luerbio,Setlzner,57862
409765,Shietung,Bernardinello,57860
18024,Uzi,Casperson,57859
43203,Chuanyi,Androutsos,57858
209222,Anyuan,Ginesta,57858
84693,Owen,Rikino,57857
417302,Valeri,Uchoa,57857
465268,Changho,Laventhal,57857
221927,Teunis,Usdin,57856
405451,Ipke,Daescu,57855
419387,Frazer,Lichtman,57855
53006,Irena,Felder,57854
481296,Dmitri,Begiun,57853
27762,Boalin,Griswold,57852
476448,Lene,Wielonsky,57852
448369,Mohit,Ghelli,57850
277372,Koichi,Terkki,57848
489245,Shrikanth,Steenbeek,57847
244078,Gurbir,Alblas,57846
221758,Sivanarayana,Coullard,57842
258555,Uwe,Nyrup,57841
427152,Arunachalam,Lung,57841
264513,Kazuhira,Kugler,57840
29059,Arumugam,Legleitner,57837
495605,Nobuyoshi,Imataki,57837
52069,Conrado,Krohm,57834
230359,Goa,Suwa,57834
498391,Kristina,Lagarias,57833
468406,Alois,Michaels,57832
206259,Boguslaw,Mellouli,57830
293808,Gil,Pettis,57829
202727,Fumiyo,Constantine,57828
35780,Duro,Tyugu,57827
291663,Mansur,Lortz,57827
288332,Sibyl,Douceur,57826
66425,Mats,Eppinger,57825
259958,Vatsa,DeMori,57818
213362,Emdad,Vendrig,57813
224942,Dayanand,Swab,57813
258157,Tetsushi,Frijda,57812
214108,Chiradeep,Ellozy,57811
62909,Lenore,Rissland,57809
77975,Chikako,Christ,57808
430182,Somnath,Terekhov,57808
98394,Berthier,Anick,57807
52933,Gurbir,Uludag,57801
258487,Vidya,Vingron,57800
481992,Kwan,Bednarek,57800
73465,Susanne,Adachi,57800
94521,Deborah,Schlegelmilch,57799
21692,Reinhard,Hitomi,57798
202435,Bokyung,Schonegge,57798
430164,Holgard,Parveen,57797
71362,Cathie,Mellouli,57793
218593,Arunas,Lamba,57787
445988,Denny,Yetto,57786
245742,Ohad,Lampe,57783
285256,Ayonca,Brendel,57782
404094,Radhia,Ghandeharizadeh,57781
79411,Akemi,Beidas,57780
204941,Tianruo,Peot,57779
219551,Sampalli,Wuwongse,57778
69446,Pranay,Melter,57776
473776,Aemilian,Demir,57775
89915,Qunsheng,Lores,57773
23822,Faiza,Rosar,57773
107103,Ranga,Schapire,57771
232037,Chaoyi,Guenter,57769
296081,Marie,Morrey,57769
40131,Moti,Asser,57765
27318,Demin,Rosaz,57764
424990,Mart,Rajcani,57764
104160,Kotesh,Kamber,57764
448633,Larisa,Suppi,57763
295881,Jaihie,Standera,57758
244369,Teiji,Penttonen,57758
69112,Saddek,Crabtree,57758
53857,Nirmal,Itzfeldt,57754
76590,Mats,Bazelow,57753
483847,Feipei,Serot,57751
16993,Hongzue,Dahlbom,57751
260902,Mandell,Raczkowsky,57750
499523,Anyuan,Menyhert,57750
40528,Yannik,Litvinov,57748
235980,Cullen,Serre,57748
49753,Barton,Domenig,57745
293614,Hidefumi,Denti,57745
85200,Ebbe,Serna,57745
412702,Tran,Parhami,57743
296571,Shaleah,Ramras,57742
454617,Dmitry,Schrift,57741
236997,Moss,Peral,57741
462264,Kirk,Baar,57741
207035,Kirk,Ciolek,57739
427900,Tse,Dredge,57738
401245,Christoper,Burnard,57738
64090,Uli,Gecseg,57737
18061,Francesca,Taubman,57737
94516,Toong,Rassart,57736
497972,Zijian,Winter,57736
422638,Susanta,Schwaller,57733
290995,Siddarth,Bugrara,57732
230219,Heather,Malinowski,57731
223750,Shaibal,Dayana,57729
240365,Ishfaq,Chandrasekhar,57729
439567,Weiyi,Ernst,57729
404894,Weicheng,Herath,57729
